"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RTL6",67.3562493433219,-0.320094317081011,0.160729701001859,-1.99150695288924,0.0464251815996967,0.314110840039553
"UBE2L3",176.203969523747,-0.319800528084627,0.106901130167805,-2.99155422943266,0.00277561235186868,0.0493859314290765
"RUVBL1",154.784904221464,-0.319506174837129,0.149863843852426,-2.13197637684879,0.0330087886175171,0.25706604975231
"PMP22",104.479791906721,-0.319278240046044,0.157842564569319,-2.02276389082508,0.0430974961891034,0.301951069617253
"EIF4G1",511.206623846686,-0.318787918128342,0.0882546315256736,-3.61213811238457,0.000303682742114747,0.00863296733101372
"AHSA1",128.488466912931,-0.318607114389107,0.131785111832302,-2.41762601222009,0.0156221238156509,0.16259634616185
"MRPL43",124.435162634657,-0.31853784992424,0.13181923532971,-2.41647472106407,0.0156716143790625,0.16259634616185
"VARS",147.825426763294,-0.318485267081603,0.115398353367952,-2.75987705011787,0.00578231186263154,0.0836304894658498
"CARHSP1",128.16983211698,-0.317938422472466,0.156338837899349,-2.03364964678294,0.0419869323895017,0.298740164515868
"PRDX3",163.319264494061,-0.317286586472245,0.136360813990392,-2.32681645985628,0.0199750359783708,0.189425839653783
"CDK2AP2",114.980394643377,-0.317253849360324,0.158013490675997,-2.00776432444523,0.0446683415575027,0.30824668253678
"DGCR2",145.014803158931,-0.315896599337204,0.142012718481501,-2.22442470445599,0.0261198832504362,0.22504190442228
"SUPT16H",141.077664764796,-0.315154262781616,0.120075125094151,-2.62464238562736,0.00867400169919148,0.110352577173047
"CNBP",190.740527540905,-0.314919092470215,0.135373784084343,-2.32629304558709,0.020002922777887,0.189544937219426
"PSG4",122.003329277956,-0.314312418140626,0.139594046063886,-2.25161765134867,0.0243464446234646,0.216595780009902
"PLIN3",443.905233250182,-0.314277636437644,0.0863113952623214,-3.64120676629636,0.000271363083865532,0.00785872574960462
"EWSR1",224.742875043836,-0.314245528835409,0.089430020909916,-3.5138706850125,0.000441627749725798,0.0114971973749668
"RRM2",315.456903095014,-0.314178030309666,0.0980495995008723,-3.204276528502,0.00135402358673407,0.0277216153535655
"SH3BP4",136.541379515324,-0.313805890407282,0.136837396854605,-2.29327579755638,0.0218321317067962,0.201008667390319
"PSMA7",454.973750927167,-0.313714285422025,0.0853917734050423,-3.67382328428724,0.000238948019939274,0.00717192042371132
"RPL13P12",130.575401815556,-0.313531142505367,0.138983899174531,-2.25588103634685,0.0240780824642348,0.214671642215377
"RPL22L1",86.2016506071589,-0.313373230468192,0.143335010285128,-2.18629928476523,0.0287937164415733,0.23753375418045
"GNG11",87.4349016143825,-0.312141823001232,0.155585267891443,-2.00624279683744,0.0448303498314233,0.308770151703039
"BCKDK",134.422145904335,-0.312053416168312,0.144402503791129,-2.16099726788451,0.0306955504624484,0.245397667330378
"AKT1",165.20336662767,-0.311317979726396,0.125349533210202,-2.48359903506252,0.013006216339184,0.144376006508393
"LRRC59",214.715421591995,-0.309600492058432,0.107215413933855,-2.88764908606739,0.00388132620032273,0.063655808744285
"HSPA4",157.53953583045,-0.309368190882611,0.136703972831224,-2.2630519397162,0.0236324876921129,0.211767639710629
"ATF7IP",66.2586281052479,-0.308427843871521,0.151161291542729,-2.04038904883488,0.0413115917737193,0.296642282287365
"SUMO2",205.244677463053,-0.308386936483268,0.129190503584931,-2.38707124692437,0.0169831996209219,0.171440201234547
"PTMA",1435.54305129297,-0.308316515855195,0.0771759579209131,-3.99498139266565,6.46993341385222e-05,0.00247700299057884
"ECHS1",300.340948962975,-0.307764373412372,0.112316379670529,-2.74015574856644,0.00614100760740324,0.087387456931126
"SSH1",93.3877148918276,-0.307265784800586,0.145401081863928,-2.11322901357871,0.0345811711358438,0.264622996451636
"VDAC1",226.387185107086,-0.307262038556911,0.10224758280208,-3.00507875234249,0.00265512094011879,0.0476016345342712
"NSFL1C",137.196217032211,-0.306645942792501,0.139933235014264,-2.19137321281283,0.0284247959276582,0.23545941504182
"TMEM115",108.494267239632,-0.306362973655317,0.144804611506773,-2.11569901308694,0.03437041457478,0.263656874037526
"HSPD1",319.560416070708,-0.305690216404263,0.0942880961446166,-3.24208705980661,0.00118657768370633,0.024869863791038
"UBB",746.09540046401,-0.303633669167586,0.0920556675628634,-3.29837018410887,0.000972478349516322,0.0216678689551691
"ARF1",615.931530529556,-0.303433919242227,0.0689512460358157,-4.40070247729262,1.07900988803888e-05,0.00054909614302423
"THOC2",112.834634721768,-0.30168124973754,0.14383121963245,-2.09746709030532,0.0359522474751795,0.271088714803701
"KANK2",181.48434130543,-0.30149605824296,0.116199239507702,-2.59464743074309,0.00946879941818852,0.118035457263427
"FH",127.799440935136,-0.300568157156126,0.152554565074282,-1.97023377838462,0.0488115839549472,0.323382377660169
"LSS",335.339957758725,-0.300349668621293,0.127501472751791,-2.3556564652864,0.0184900083804166,0.180321327785672
"EIF4A1",911.054329036047,-0.300205342693444,0.0597546395908585,-5.02396708856346,5.06149145055358e-07,3.74792833997279e-05
"TMEM208",103.427954972935,-0.299175041372945,0.141400691527136,-2.11579616861726,0.0343621471107559,0.263656874037526
"PSMD11",174.371715982897,-0.298853231939396,0.116159305070757,-2.57278770527556,0.0100883067971476,0.123029587626752
"MRPL55",148.419881627242,-0.298135843715406,0.134896702595897,-2.21010475406887,0.0270978930052312,0.229636962849309
"TUBGCP2",143.857659783589,-0.298106461625284,0.122579910925283,-2.43193570116877,0.0150183731466885,0.159187950972821
"SRSF3",207.907663650803,-0.29785015689334,0.117764839613994,-2.529194264346,0.0114324729597116,0.132620976191176
"EXTL3",105.975312974803,-0.297641159823656,0.137532550245614,-2.16415066318563,0.0304527883222038,0.244250965555334
"SIVA1",220.042383185591,-0.296275188426397,0.0999380502829172,-2.96458843841424,0.00303088111086086,0.0527885574885992
"SRRM2",888.115178182894,-0.296248321179956,0.089372298767248,-3.31476671481254,0.000917196341130253,0.0207729852644995
"SCYL1",169.924500537743,-0.295857133970666,0.123510480340982,-2.39540104737572,0.0166021948446941,0.169277867533349
"MAPK1IP1L",173.310742027017,-0.295620061543501,0.119753854168175,-2.46856406916431,0.0135656365304659,0.148848856553453
"MRPS24",240.77664517606,-0.295609400228866,0.10588552749957,-2.79178285464996,0.00524185204361233,0.0782859207382973
"TIMM17A",199.001437812843,-0.295301678401573,0.132021695309202,-2.23676629594825,0.0253016184556098,0.221337095017005
"BANF1",131.692632871774,-0.294505265740216,0.115823026844678,-2.5427177458862,0.0109994042366057,0.129252485796009
"RGMB",304.328677429642,-0.294278221445905,0.106679019995246,-2.75853885289739,0.00580604028321085,0.0838755772689082
"MMADHC",138.568481038266,-0.294218063338746,0.135692489910749,-2.16827079768575,0.0301380889270078,0.242635161244387
"SNRPD1",84.6384284125985,-0.294164566720758,0.136607992703357,-2.15334813797853,0.0312913282162946,0.248681596865488
"MRPS6",140.934397353356,-0.294119363306018,0.142216302257073,-2.06811285793637,0.0386294119007202,0.284001966447268
"DHX30",127.215308113803,-0.294020187066048,0.120537048498144,-2.43925158886378,0.0147177176429816,0.157438837693002
"TNFRSF12A",271.597690296545,-0.293327307818631,0.12214119230788,-2.40154285606811,0.0163260965841651,0.167264714465439
"TRIP12",117.682921136597,-0.293121506495754,0.119531299337307,-2.45225734281187,0.0141963093254136,0.153857634634588
"ACIN1",168.203440970497,-0.292995379162105,0.111428324619051,-2.62945153455184,0.00855227213738637,0.109140760836863
"PSMA5",230.796775046488,-0.292041848180486,0.145734407745624,-2.00393203429515,0.0450773414495256,0.309191064969541
"HNRNPR",140.155869010766,-0.291984010208627,0.125338948165997,-2.32955529371387,0.0198296673472459,0.188191608914845
"UQCR10",228.489856037547,-0.291771165805508,0.104799166681227,-2.78409814739277,0.00536767889366138,0.0796839342125049
"MRPS12",103.994909935862,-0.291551896582239,0.147407603201828,-1.97786199795305,0.0479442770583773,0.319095226105432
"ALG3",110.069439364869,-0.291163314438475,0.142493477987312,-2.04334485024221,0.0410183127139573,0.295413587461534
"ACTB",18268.3443852888,-0.291021296590721,0.0679063111206035,-4.28562959448435,1.82222384137005e-05,0.000870023939088108
"SNRPG",209.77216865301,-0.29081078406335,0.102710569911788,-2.8313617995997,0.00463502589129182,0.072524663675643
"SURF4",426.59898789826,-0.289975182235019,0.0732651855928356,-3.95788504306164,7.56163322406418e-05,0.00284216280999324
"PFDN1",124.602858159685,-0.28932802780851,0.133991739561853,-2.15929749665614,0.0308270942368743,0.245940546666573
"NUMA1",185.490810966606,-0.289194147184503,0.117614080324921,-2.45883950616776,0.0139386914349832,0.152243514586284
"CAPRIN1",214.253093584724,-0.288257298969979,0.0983672685235115,-2.93041886083358,0.0033850538274773,0.0574994170749785
"COL1A1",11174.5167246258,-0.28788123886677,0.0956664982768883,-3.00921685283759,0.00261922093002892,0.0470774506115372
"ABCF1",181.752840831296,-0.287697233621627,0.110822881529574,-2.59600932272144,0.00943135062175101,0.117824599935271
"TMTC3",225.246016423777,-0.287529803743046,0.133837185746316,-2.1483551237251,0.031685554910666,0.250526580578834
"HSP90AA1",4461.56563174313,-0.286605937488629,0.0709459647062107,-4.03977786017108,5.35018504506621e-05,0.00211375042387504
"TWIST2",120.184904604167,-0.286604794833588,0.129707108567191,-2.20963059002368,0.0271308105064565,0.229636962849309
"SPHK1",111.104909211767,-0.285846611960364,0.13898212002893,-2.0567150069438,0.0397136477715294,0.289277865051648
"SASH1",110.183378012386,-0.28572418744246,0.130388562332201,-2.19132861296912,0.0284280209168234,0.23545941504182
"ELOA",115.713403974782,-0.284696256623366,0.136426360542522,-2.08681266209275,0.0369050721060385,0.275825453011392
"AP1G1",120.544847369911,-0.28467749349647,0.135928676681581,-2.09431519857534,0.036231911314437,0.272507643231391
"POLR2A",237.4774668763,-0.284312754563892,0.107567185119473,-2.64311791972719,0.00821464206745449,0.106035765977184
"PSMC2",119.262551866896,-0.282981884398721,0.136998448457604,-2.06558459299847,0.0388677204460377,0.285245240970743
"CCDC124",153.373386923327,-0.282860238868408,0.128960613689178,-2.19338471473283,0.0282796726641291,0.234702303466188
"HSPA8",1937.94024067303,-0.281345307395647,0.0791027647828618,-3.556706370099,0.00037553349610814,0.0101173141892664
"NAP1L4",148.553610736319,-0.27857329936145,0.133847975927605,-2.08126643253929,0.037409525841112,0.278678431657344
"COPB2",236.891602020084,-0.276443206452238,0.103963413548848,-2.65904318659515,0.00783629174858939,0.102670597762951
"SLC25A39",326.683992021883,-0.27519138969745,0.114255045882428,-2.40857099633595,0.0160151110203981,0.165194873527098
"USP22",231.75871596051,-0.274496856910536,0.0892262166522716,-3.07641483870478,0.0020950614021887,0.0394931849077218
"ID1",588.481218580212,-0.273588721350261,0.0766654748314054,-3.56860401571774,0.000358888370623562,0.00973248594546266
"LDHB",537.374580903439,-0.273427355073284,0.0794325418302704,-3.44225866090924,0.000576878356403074,0.0143824148291944
"PRDX1",3706.6972583539,-0.270902668153161,0.0756218279144552,-3.58233430246636,0.000340537615260908,0.00935797366736976
"ELOF1",238.279519368031,-0.269977754240824,0.129307175138927,-2.08787914476332,0.036808737883002,0.27536409719371
"NDUFC2",290.48582246801,-0.269975482183593,0.103558506945146,-2.60698507681843,0.0091343341184231,0.115378116147518
"SMS",198.920681544005,-0.269829582263046,0.100415820334968,-2.68712222200591,0.00720705759646334,0.0978292801732883
"PWP1",131.918609087045,-0.268499454524285,0.127552620757313,-2.10500931247147,0.0352904974447023,0.267598565784714
"SRPRB",123.931171453866,-0.267479618853559,0.122765061851431,-2.17879268596191,0.0293470725477523,0.24001712905126
"SSRP1",170.920753394131,-0.267343301668885,0.111416127575229,-2.39950272448998,0.0164173576471949,0.167790269747523
"C19orf53",205.799530226418,-0.26718288007041,0.117723497956818,-2.26957986050003,0.0232330867125244,0.20955532478999
"CREBBP",119.999808634418,-0.266234111558921,0.128468913351534,-2.07236213503585,0.0382316818038138,0.282421133324947
"NDUFB9",193.176237970356,-0.265891004591354,0.124455616703161,-2.13643234138264,0.0326441902854749,0.25567442312427
"MPZL1",232.006633451517,-0.26547559752003,0.101017108521866,-2.6280260978027,0.00858819266034314,0.109486175709076
"TXN2",173.971378458579,-0.265223173972867,0.109225354536309,-2.42821984967511,0.0151731424445464,0.159822043840938
"EIF1AX",194.551187171256,-0.265183739456877,0.115922907641695,-2.2875870253059,0.0221615821946728,0.202699796907784
"CRK",200.632740196752,-0.264750292694463,0.109982425734666,-2.40720543237676,0.0160751244865518,0.165654157833916
"CAPZB",205.294312843059,-0.264192791877823,0.109169319571614,-2.42002783304439,0.0155193191869842,0.161950971363921
"HNRNPU",273.008493038206,-0.259818572429581,0.0929343856767531,-2.79572055636424,0.00517841542605792,0.0778083659278642
"OGDH",190.769866953935,-0.258406463401047,0.127525066314676,-2.02631898864035,0.0427321066133171,0.300754257473124
"MRFAP1",578.415515099974,-0.257974086320907,0.0962536931745492,-2.68014740850607,0.00735897457467798,0.0989030015140011
"MCM3AP",144.088854009357,-0.25729092640454,0.118484549707609,-2.1715145733302,0.0298922967444422,0.24250058361479
"CHD4",312.536413156331,-0.25711465015843,0.112074474271874,-2.29414103281639,0.0217823990855861,0.201008667390319
"DFFA",192.742004432231,-0.256559904905707,0.125778780241846,-2.03977097259487,0.04137314223138,0.296642282287365
"GBF1",387.924001753966,-0.256535713219472,0.104023491545894,-2.46613249956422,0.0136580800978829,0.149730335541153
"ACTR1A",221.837157019842,-0.255845224747939,0.110744401214377,-2.31023168613896,0.0208753306850169,0.194532282781401
"MESD",129.905159709703,-0.254899793519022,0.12819795532938,-1.98832963337135,0.0467752454919436,0.315546657612332
"CFL1",2518.70468114023,-0.25320884459549,0.0657704328700768,-3.84988867407457,0.00011817152362407,0.00404794753777077
"CSE1L",152.475398532674,-0.253075084483485,0.106928142999674,-2.3667771400861,0.0179437341637019,0.176949047370358
"UBXN4",113.195824745194,-0.252235318389092,0.125216881323975,-2.01438748291839,0.0439688674955851,0.305288610584169
"ATP6V0E1",448.074399344431,-0.250406894506065,0.0878709226632791,-2.84971281644126,0.00437587201686393,0.0699138901144047
"ICMT",193.643746876296,-0.249139513547062,0.104973936581207,-2.37334639112375,0.0176277235910145,0.17542853496136
"RAN",452.337207884082,-0.248283877707457,0.0978507558736653,-2.5373731198154,0.0111687845561436,0.130541767316892
"ZMIZ1",202.626674313366,-0.247889206572403,0.110833490141859,-2.23659118065417,0.0253130718637932,0.221337095017005
"RTF2",195.462955681191,-0.24657006470974,0.122924066797054,-2.0058729843101,0.0448698012785347,0.308770151703039
"CS",372.20368975898,-0.246344723756492,0.104385164211699,-2.35995915336103,0.0182769473672639,0.17898135109683
"BIRC6",201.744247440328,-0.244441113040859,0.104696011980559,-2.33477004918057,0.0195554366288716,0.186526933496903
"CLMP",138.986328244287,-0.242635178617867,0.120777625007142,-2.00894146248958,0.0445433420827327,0.307765613052092
"TECR",313.919615801123,-0.240743071577271,0.103729951665988,-2.32086362435092,0.0202942053202528,0.191279072401103
"BRD2",215.018962034774,-0.239596232151857,0.0987386832150679,-2.42656904417066,0.0152423497159142,0.160005854488111
"MT-CYB",3255.11683182562,-0.23836490211053,0.0789231303252961,-3.02021601434288,0.00252594462084558,0.0458675935115661
"RNF26",161.989092336939,-0.238064686361044,0.118828492630509,-2.0034310045596,0.0451310463532809,0.309362815523654
"PSMC5",227.591431265309,-0.236022415007621,0.0959051499709092,-2.46099834137388,0.0138551006596339,0.151621393590295
"NCOA4",223.249028518348,-0.234404425651874,0.104613912266506,-2.24066207422512,0.0250479725211365,0.220125013879566
"EIF3B",295.775852973514,-0.232890354701832,0.108894922855225,-2.13867045951681,0.0324623666701504,0.255200016683458
"CPNE1",282.106563744802,-0.232250348105186,0.100730395035287,-2.30566303273036,0.0211294682423507,0.19616141462831
"DAD1",532.808788859907,-0.231983383608723,0.0868604993589514,-2.67075811583872,0.00756801606847418,0.100738503721864
"ADM",285.194677383352,-0.229830882665252,0.115032680448284,-1.99796163811534,0.0457208192664921,0.311506143828893
"CIB1",193.451471528358,-0.229716060047028,0.113147687834087,-2.03023203075851,0.0423329594224865,0.299502265228222
"SSR1",300.097240627967,-0.229612970900077,0.0884725519506802,-2.59530177255514,0.00945079005100981,0.117929838315628
"PPP1CA",179.453081439249,-0.227921249729953,0.10680617393974,-2.13397073710876,0.0328451762946572,0.256287102458765
