"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0034103","GO:0034103","regulation of tissue remodeling",11,-0.657310098400294,-1.76134819269478,0.00865800865800866,0.252550709320759,0.242095421880583,147,"tags=36%, list=8%, signal=34%","HAND2/TMEM119/TNFRSF11A/PPARGC1B"
"GO:0042326","GO:0042326","negative regulation of phosphorylation",55,0.416270284094236,1.60714682017582,0.00862068965517241,0.252550709320759,0.242095421880583,96,"tags=15%, list=5%, signal=14%","DDIT4/SFN/TRIB3/CDKN1A/ZBED3/NUPR1/NIBAN1/PIP5KL1"
"GO:0010942","GO:0010942","positive regulation of cell death",97,0.373461025069136,1.60314668558171,0.00829187396351575,0.252550709320759,0.242095421880583,299,"tags=29%, list=16%, signal=26%","TNFRSF10C/DDIT4/CDKN1A/DDIT3/ANKRD1/ATF3/BBC3/TXNIP/NUPR1/PLEKHF1/TNFRSF10B/PIP5KL1/ATF4/PMAIP1/BTG1/TP53INP1/PHLDA3/BCL10/FAS/GADD45A/MAP3K5/RPS6KA2/FYN/STPG1/BAX/JMY/TOP2A/PDCD4"
"GO:0070482","GO:0070482","response to oxygen levels",55,0.411172073180967,1.58746351879466,0.00862068965517241,0.252550709320759,0.242095421880583,604,"tags=53%, list=33%, signal=37%","DDIT4/VEGFA/SLC7A5/MDM2/ATF4/PMAIP1/PLK3/FAS/CYBA/EPAS1/STC2/LONP1/TFRC/NDRG1/JUND/CPEB2/BNIP3/MALAT1/NKX3-1/DDR2/WTIP/TP53/HMOX1/CPEB4/ATF2/BNIP3L/HP1BP3/BIRC2/DDAH1"
"GO:0009628","GO:0009628","response to abiotic stimulus",146,0.315710285842109,1.45823968607051,0.00809061488673139,0.252550709320759,0.242095421880583,520,"tags=42%, list=28%, signal=33%","DDIT4/CDKN1A/BTG2/ANKRD1/VEGFA/SLC7A5/MDM2/SLC7A11/MAPK11/TSC22D3/TXNIP/TNFRSF10B/ATF4/PMAIP1/ARHGEF2/TP53INP1/PLK3/SCN9A/BCL10/FAS/GADD45A/PSPH/CYBA/BEST1/EPAS1/STC2/FYN/XPC/STAC/BAX/SLC27A1/DDB2/LONP1/METRNL/TFRC/NDRG1/PKD1/CASP9/JUND/CPEB2/BNIP3/MALAT1/NKX3-1/AEN/CCNG1/BCL2L1/ERRFI1/DDR2/WTIP/RHOB/CRY1/FGF2/YBX3/TP53/IER5/FANCD2/APP/HMOX1/SERPINE2/CPEB4/USP15"
"GO:0009605","GO:0009605","response to external stimulus",311,0.268596778079274,1.36907557615737,0.00890207715133531,0.252550709320759,0.242095421880583,303,"tags=22%, list=16%, signal=22%","RAB43/GDF15/DDIT4/PHEX/ZDHHC11/SESN2/CDKN1A/BTG2/DDIT3/ASNS/ANKRD1/ULBP1/ATF3/HPX/VEGFA/SLC7A5/POU2F2/PCK2/MAPK11/TXNIP/CXCR5/CYFIP2/NUPR1/TNFRSF10B/RPS6KA5/ATF4/PMAIP1/AKNA/ARHGEF2/GRAMD4/IL20RB/ROBO3/FLRT2/CEBPB/ABCA1/ALPK1/CEBPG/SCN9A/BCL10/SREBF1/KLF4/FAS/PIM2/GADD45A/PSPH/CYBA/KDM4A/TRAF4/BEST1/MAP3K5/MAP1LC3A/SESN3/TRIM22/STC2/FYN/XPC/BAX/UNC5B/SEMA7A/RAB2B/METRNL/RHBDF2/SHMT2/JMY/TFRC/PKD1/ETS1/PDCD4/LIAS"
"GO:0035556","GO:0035556","intracellular signal transduction",356,0.261558879909059,1.3441812287086,0.0087719298245614,0.252550709320759,0.242095421880583,501,"tags=35%, list=27%, signal=32%","INHBE/GDF15/CHAC1/DDIT4/RAB33A/SFN/SESN2/TRIB3/CDKN1A/DDIT3/ANKRD1/ATF3/VEGFA/MKNK2/MDM2/CTH/MAPK11/BBC3/LAT/ZNF385A/NUPR1/PLEKHF1/TNFRSF10B/RPS6KA5/ATF4/PMAIP1/ARHGEF2/ANK2/RALGPS1/ARHGAP26/CEBPB/ABCA1/DUSP5/PLK3/PHLDA3/ALPK1/ADGRL1/HERPUD1/EIF4EBP1/BCL10/RCAN1/FAS/E2F7/PIM2/GADD45A/TRAF4/DLG1/EPS8L2/MAP3K5/SESN3/EDA2R/TRIM22/SGPP1/RPS6KA2/FYN/RRM2B/XPC/ADGRG6/BAX/FHL2/APBB2/UNC5B/SEMA7A/AR/JMY/TFRC/NDRG1/PLCB1/PDCD4/AKR1C2/RND3/XBP1/KMT5A/RNF41/SESN1/TUFT1/SHOC2/CASP9/GRB10/ERP29/TTK/TRIM6/TRIM52/CDK1/INCENP/RASA1/GSDME/NENF/PPP1R15A/BNIP3/ARRDC3/PPP3CC/TLK1/TRIM25/RPS27L/DGKA/NKX3-1/AEN/CCNG1/BCL2L1/STMN3/OGT/ERRFI1/DDR2/WTIP/RHOB/CRY1/RAP2B/FGF2/AHR/SGK1/SH3BP5L/YBX3/DYRK3/JCAD/TP53/TOB1/KIF14/IQGAP3/PRKAG2/FANCD2/APP/HMOX1/C18orf32/CAP2"
"GO:0007030","GO:0007030","Golgi organization",20,0.560594945145403,1.72267981840195,0.00917431192660551,0.256629491945477,0.246005347942347,367,"tags=45%, list=20%, signal=36%","RAB43/TMED9/PLK3/GOLGA8B/RAB2B/SYNE1/ATL2/GOLGA8A/CDK1"
"GO:0030216","GO:0030216","keratinocyte differentiation",15,0.603148959389809,1.72025194028585,0.00929368029739777,0.256629491945477,0.246005347942347,247,"tags=47%, list=13%, signal=41%","KRT86/SFN/KRT81/TXNIP/KRT7/SGPP1/TMEM79"
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",26,0.545302785399518,1.78191412632772,0.0109289617486339,0.297814207650273,0.285485067284259,285,"tags=42%, list=15%, signal=36%","DDIT4/CDKN1A/MDM2/ZNF385A/NUPR1/PMAIP1/PHLDA3/EDA2R/RRM2B/BAX/JMY"
"GO:0006275","GO:0006275","regulation of DNA replication",21,-0.537550162653264,-1.74862389248155,0.0111607142857143,0.300179730983302,0.287752660872962,322,"tags=57%, list=17%, signal=48%","GMNN/DONSON/RFC2/SLFN11/CDC6/MCM7/MCM4/MCM6/MCM5/MCM2/GINS2/MCM3"
"GO:0030855","GO:0030855","epithelial cell differentiation",83,0.370496809633668,1.55528726067855,0.0114566284779051,0.300337690857486,0.287904081403451,377,"tags=33%, list=20%, signal=27%","KRT86/SFN/SLC4A5/VEGFA/PCK2/SLC7A11/KRT81/TXNIP/ATF4/FST/KLF2/BTG1/CEBPB/KRT7/KLF4/E2F7/EPAS1/SGPP1/AKR1C1/TMEM79/AR/PLCB1/AKR1C2/SERPINE1/RILPL1/CDK1/GSDME"
"GO:0010629","GO:0010629","negative regulation of gene expression",131,0.322737183796949,1.46425438346781,0.0114192495921697,0.300337690857486,0.287904081403451,527,"tags=37%, list=28%, signal=29%","CHAC1/SESN2/CDKN1A/BTG2/DDIT3/VEGFA/SLC7A5/RPS6KA5/ATF4/IL20RB/KLF2/TP53INP1/EIF4EBP1/KLF4/KDM4A/MIR34AHG/STC2/FYN/SHMT2/TSKU/PDCD4/PNRC1/GAS5/ERP29/SERPINE1/TRIM6/CDK1/PC/EXOSC6/CPEB2/PAWR/NKX3-1/PAN3/ERRFI1/WTIP/FGF2/YBX3/TP53/TOB1/DCP2/IQGAP3/APP/HMOX1/PATL1/GDNF/SERPINE2/CPEB4/ENC1/IGF2BP2"
"GO:0034620","GO:0034620","cellular response to unfolded protein",23,0.559923119267383,1.77757516520899,0.0126353790613718,0.30923140094815,0.296429602880994,388,"tags=52%, list=21%, signal=42%","DDIT3/ATF3/CTH/ATF4/DNAJB9/HERPUD1/STC2/BAX/HSPA13/XBP1/HSPA9/PPP1R15A"
"GO:0008652","GO:0008652","amino acid biosynthetic process",23,0.559148457815242,1.77511586515263,0.0126353790613718,0.30923140094815,0.296429602880994,196,"tags=35%, list=11%, signal=31%","PSAT1/ASNS/CTH/PHGDH/SDSL/SLC38A1/GOT1/PSPH"
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway",26,0.540361545842667,1.76576738216342,0.0127504553734062,0.30923140094815,0.296429602880994,251,"tags=35%, list=14%, signal=30%","DDIT3/ATF3/BBC3/NUPR1/PLEKHF1/PMAIP1/BCL10/FAS/BAX"
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway",38,0.480480462090532,1.70623657726855,0.0123674911660777,0.30923140094815,0.296429602880994,472,"tags=47%, list=25%, signal=36%","DDIT3/MDM2/BBC3/ZNF385A/NUPR1/PLEKHF1/PMAIP1/ARHGEF2/HERPUD1/RRM2B/BAX/XBP1/ERP29/GSDME/NKX3-1/BCL2L1/YBX3/TP53"
"GO:0048640","GO:0048640","negative regulation of developmental growth",12,0.636905628718176,1.69429936266074,0.0132325141776938,0.30923140094815,0.296429602880994,317,"tags=50%, list=17%, signal=42%","GDF15/CDKN1A/MAPK11/STC2/SEMA7A/IFRD1"
"GO:0035966","GO:0035966","response to topologically incorrect protein",38,0.475956270936822,1.69017069938576,0.0123674911660777,0.30923140094815,0.296429602880994,388,"tags=37%, list=21%, signal=30%","CHAC1/DDIT3/ATF3/CTH/ATF4/DNAJB9/HERPUD1/HSPA4L/STC2/BAX/HSPA13/XBP1/HSPA9/PPP1R15A"
"GO:0071479","GO:0071479","cellular response to ionizing radiation",11,0.637535225350275,1.65714205423421,0.012962962962963,0.30923140094815,0.296429602880994,472,"tags=64%, list=25%, signal=48%","CDKN1A/MDM2/GADD45A/CYBA/BCL2L1/RHOB/TP53"
"GO:0043068","GO:0043068","positive regulation of programmed cell death",87,0.367420784621351,1.55353669273266,0.0128205128205128,0.30923140094815,0.296429602880994,299,"tags=30%, list=16%, signal=26%","TNFRSF10C/CDKN1A/DDIT3/ANKRD1/ATF3/BBC3/TXNIP/NUPR1/PLEKHF1/TNFRSF10B/PIP5KL1/ATF4/PMAIP1/BTG1/TP53INP1/PHLDA3/BCL10/FAS/GADD45A/MAP3K5/RPS6KA2/STPG1/BAX/JMY/TOP2A/PDCD4"
"GO:0031667","GO:0031667","response to nutrient levels",83,0.367073205081871,1.54091550792236,0.0130932896890344,0.30923140094815,0.296429602880994,316,"tags=31%, list=17%, signal=27%","GDF15/PHEX/SESN2/CDKN1A/DDIT3/ASNS/ATF3/SLC7A5/PCK2/ATF4/PMAIP1/BCL10/SREBF1/FAS/PSPH/CYBA/KDM4A/MAP3K5/MAP1LC3A/SESN3/STC2/BAX/JMY/TFRC/XBP1/SESN1"
"GO:0044283","GO:0044283","small molecule biosynthetic process",92,0.360321377427989,1.53290055064356,0.0132890365448505,0.30923140094815,0.296429602880994,204,"tags=21%, list=11%, signal=19%","ACSBG1/SESN2/TRIB3/ITPKA/PSAT1/ASNS/ATF3/PCK2/CTH/PHGDH/SDSL/FDXR/SLC38A1/ATF4/CYP2R1/GOT1/SREBF1/PSPH/RDH10"
"GO:0050900","GO:0050900","leukocyte migration",38,-0.449963976489617,-1.6630373667678,0.0137614678899083,0.316666666666667,0.30355705778207,131,"tags=18%, list=7%, signal=17%","IL1R1/CORO1A/PREX1/CCL2/CXCL6/TNFRSF11A/ITGA9"
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress",16,0.587632900397431,1.70618307644092,0.0147329650092081,0.335296379495275,0.321415523509155,422,"tags=62%, list=23%, signal=49%","DDIT3/NUPR1/PMAIP1/DNAJB9/HERPUD1/BAX/XBP1/ERP29/PPP1R15A/BCL2L1"
"GO:0006690","GO:0006690","icosanoid metabolic process",13,-0.613123517930117,-1.74547846976446,0.0172786177105832,0.350823698809978,0.336300030982042,164,"tags=38%, list=9%, signal=35%","PTGS2/PTGIS/AKR1C3/PLA2G4B/CYP1B1"
"GO:0001942","GO:0001942","hair follicle development",13,-0.596620110849488,-1.69849553582931,0.0172786177105832,0.350823698809978,0.336300030982042,337,"tags=69%, list=18%, signal=57%","DKK1/IGFBP5/LRP4/INHBA/TNFRSF19/SNAI1/APCDD1/FGF7/HPSE"
"GO:0022404","GO:0022404","molting cycle process",13,-0.596620110849488,-1.69849553582931,0.0172786177105832,0.350823698809978,0.336300030982042,337,"tags=69%, list=18%, signal=57%","DKK1/IGFBP5/LRP4/INHBA/TNFRSF19/SNAI1/APCDD1/FGF7/HPSE"
"GO:0022405","GO:0022405","hair cycle process",13,-0.596620110849488,-1.69849553582931,0.0172786177105832,0.350823698809978,0.336300030982042,337,"tags=69%, list=18%, signal=57%","DKK1/IGFBP5/LRP4/INHBA/TNFRSF19/SNAI1/APCDD1/FGF7/HPSE"
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process",22,0.530708553773173,1.6861368291974,0.0160142348754448,0.350823698809978,0.336300030982042,196,"tags=32%, list=11%, signal=29%","PSAT1/ASNS/CTH/PHGDH/SDSL/GOT1/PSPH"
"GO:0006094","GO:0006094","gluconeogenesis",17,0.568124105430821,1.67870897518952,0.0165745856353591,0.350823698809978,0.336300030982042,160,"tags=29%, list=9%, signal=27%","SESN2/ATF3/PCK2/ATF4/GOT1"
"GO:0019319","GO:0019319","hexose biosynthetic process",17,0.568124105430821,1.67870897518952,0.0165745856353591,0.350823698809978,0.336300030982042,160,"tags=29%, list=9%, signal=27%","SESN2/ATF3/PCK2/ATF4/GOT1"
"GO:0009913","GO:0009913","epidermal cell differentiation",20,0.541847893507532,1.66507108005929,0.0165137614678899,0.350823698809978,0.336300030982042,247,"tags=40%, list=13%, signal=35%","KRT86/SFN/KRT81/TXNIP/KRT7/KLF4/SGPP1/TMEM79"
"GO:0016072","GO:0016072","rRNA metabolic process",43,-0.434958215782716,-1.65881259446135,0.0163551401869159,0.350823698809978,0.336300030982042,583,"tags=58%, list=31%, signal=41%","EIF4A3/SART1/DKC1/RRP7A/UTP25/GTF3C4/NCL/MRTO4/UTP11/NOL6/TBL3/TSR2/UTP4/POLR1E/EXOSC9/MPHOSPH6/NOLC1/GEMIN4/NOP2/RRP36/TSR1/BYSL/RPUSD1/MRM3/SLFN13"
"GO:0035725","GO:0035725","sodium ion transmembrane transport",12,0.621156886102587,1.65240448314774,0.0170132325141777,0.350823698809978,0.336300030982042,276,"tags=50%, list=15%, signal=43%","SLC4A5/SLC6A9/SLC3A2/SCN9A/DLG1/FGF14"
"GO:0042594","GO:0042594","response to starvation",45,0.443435232332762,1.64247053490916,0.0157618213660245,0.350823698809978,0.336300030982042,215,"tags=31%, list=12%, signal=28%","SESN2/CDKN1A/DDIT3/ASNS/ATF3/SLC7A5/PCK2/ATF4/PMAIP1/SREBF1/FAS/MAP3K5/MAP1LC3A/SESN3"
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein",26,0.521394113035901,1.70378652058799,0.0182149362477231,0.365080128205128,0.349966261808367,388,"tags=46%, list=21%, signal=37%","DDIT3/ATF3/CTH/ATF4/DNAJB9/HERPUD1/STC2/BAX/HSPA13/XBP1/HSPA9/PPP1R15A"
"GO:0080135","GO:0080135","regulation of cellular response to stress",108,0.334948771495326,1.47264994328457,0.0183333333333333,0.365080128205128,0.349966261808367,493,"tags=39%, list=27%, signal=30%","DDIT3/ANKRD1/VEGFA/MDM2/SLC7A11/ZNF385A/NUPR1/ATF4/PMAIP1/ARHGEF2/DNAJB9/CEBPG/HERPUD1/NCOA7/KLF4/FAS/GADD45A/TRAF4/DLG1/MAP3K5/EDA2R/FYN/BAX/PLCB1/PDCD4/XBP1/KMT5A/CASP9/ERP29/PPP1R15A/ARMT1/PARPBP/PAWR/NKX3-1/BCL2L1/DDR2/CRY1/YBX3/DYRK3/TP53/IER5/APP"
"GO:0042303","GO:0042303","molting cycle",15,-0.570350436373772,-1.68520485704629,0.0193965517241379,0.378164373101376,0.362508835126278,337,"tags=67%, list=18%, signal=55%","DKK1/IGFBP5/LRP4/INHBA/TNFRSF19/SNAI1/PTGS2/APCDD1/FGF7/HPSE"
"GO:0042633","GO:0042633","hair cycle",15,-0.570350436373772,-1.68520485704629,0.0193965517241379,0.378164373101376,0.362508835126278,337,"tags=67%, list=18%, signal=55%","DKK1/IGFBP5/LRP4/INHBA/TNFRSF19/SNAI1/PTGS2/APCDD1/FGF7/HPSE"
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation",47,0.436753569607952,1.62653430495625,0.019538188277087,0.378164373101376,0.362508835126278,96,"tags=15%, list=5%, signal=14%","DDIT4/SFN/TRIB3/CDKN1A/ZBED3/NIBAN1/PIP5KL1"
"GO:0046364","GO:0046364","monosaccharide biosynthetic process",18,0.550525550668722,1.65467591763256,0.0202578268876611,0.384944237918216,0.36900802191352,160,"tags=28%, list=9%, signal=26%","SESN2/ATF3/PCK2/ATF4/GOT1"
"GO:0008016","GO:0008016","regulation of heart contraction",15,0.575759876791088,1.64213504768478,0.0204460966542751,0.384944237918216,0.36900802191352,218,"tags=40%, list=12%, signal=36%","ADM2/MDM2/ANK2/SREBF1/DLG1/EPAS1"
"GO:0002260","GO:0002260","lymphocyte homeostasis",13,0.59957365919558,1.63366317108195,0.0204081632653061,0.384944237918216,0.36900802191352,251,"tags=54%, list=14%, signal=47%","TSC22D3/LAT/PMAIP1/IL20RB/BCL10/FAS/BAX"
"GO:0009267","GO:0009267","cellular response to starvation",40,0.443615078329049,1.6051741970458,0.021015761821366,0.392104889477919,0.375872231342782,316,"tags=38%, list=17%, signal=32%","SESN2/CDKN1A/ASNS/ATF3/SLC7A5/ATF4/PMAIP1/SREBF1/FAS/MAP3K5/MAP1LC3A/SESN3/JMY/XBP1/SESN1"
"GO:0043065","GO:0043065","positive regulation of apoptotic process",85,0.353024898690968,1.47920369741659,0.0214876033057851,0.39732880755608,0.380879885664575,299,"tags=29%, list=16%, signal=26%","TNFRSF10C/DDIT3/ANKRD1/ATF3/BBC3/TXNIP/NUPR1/PLEKHF1/TNFRSF10B/PIP5KL1/ATF4/PMAIP1/BTG1/TP53INP1/PHLDA3/BCL10/FAS/GADD45A/MAP3K5/RPS6KA2/STPG1/BAX/JMY/TOP2A/PDCD4"
"GO:0006006","GO:0006006","glucose metabolic process",25,0.51430703438736,1.66752388790676,0.021978021978022,0.402800739083925,0.386125285985556,160,"tags=24%, list=9%, signal=22%","SESN2/ATF3/PCK2/ATF4/PMAIP1/GOT1"
"GO:0003008","GO:0003008","system process",159,0.292769609645331,1.37225335753457,0.022508038585209,0.408896034297964,0.39196824350604,291,"tags=26%, list=16%, signal=24%","ADM2/GUCA1B/MYH3/SLC4A5/BTG2/DDIT3/SLC6A9/VEGFA/SLC7A5/VLDLR/MDM2/SLC7A11/ZNF385A/SLC38A1/SLC1A4/ANK2/KLF2/CEBPB/SCN9A/SREBF1/RCAN1/CYBA/KDM4A/RDH10/DLG1/EPS8L2/BEST1/EPAS1/MCAM/RPS6KA2/FYN/AKR1C1/RRM2B/STAC/SLC27A1/APBB2/AR/FBXO32/TFRC/DHRS3/PLCB1"
"GO:1901216","GO:1901216","positive regulation of neuron death",22,0.51336041619459,1.63101931982005,0.0231316725978648,0.416571251740678,0.399325716426297,251,"tags=32%, list=14%, signal=28%","DDIT4/DDIT3/NUPR1/ATF4/MAP3K5/FYN/BAX"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process",34,0.462563772567317,1.61759855022981,0.0243055555555556,0.430229107312441,0.412418153646224,196,"tags=32%, list=11%, signal=29%","PSAT1/ASNS/SLC7A11/CTH/PHGDH/SDSL/SLC38A1/ATF4/GPT2/GOT1/PSPH"
"GO:0009991","GO:0009991","response to extracellular stimulus",88,0.35241091548919,1.49404405262039,0.024232633279483,0.430229107312441,0.412418153646224,316,"tags=30%, list=17%, signal=26%","GDF15/PHEX/SESN2/CDKN1A/DDIT3/ASNS/ATF3/SLC7A5/PCK2/ATF4/PMAIP1/BCL10/SREBF1/FAS/PSPH/CYBA/KDM4A/MAP3K5/MAP1LC3A/SESN3/STC2/BAX/JMY/TFRC/XBP1/SESN1"
"GO:0071549","GO:0071549","cellular response to dexamethasone stimulus",10,0.63997723462802,1.6226819329802,0.0256880733944954,0.436065573770492,0.418012997601539,576,"tags=80%, list=31%, signal=55%","DDIT4/PCK2/FBXO32/CASP9/SRD5A1/ERRFI1/ASS1/SMYD3"
"GO:0001764","GO:0001764","neuron migration",23,0.509011982805453,1.61594874062823,0.0252707581227437,0.436065573770492,0.418012997601539,251,"tags=30%, list=14%, signal=27%","DDIT4/VEGFA/ASTN2/ARHGEF2/FLRT2/FYN/BAX"
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process",21,0.511330915778717,1.6025689868946,0.0252707581227437,0.436065573770492,0.418012997601539,171,"tags=24%, list=9%, signal=22%","TRIB3/MDM2/NUPR1/PLK3/HERPUD1"
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",23,0.50331683169346,1.59786847419445,0.0252707581227437,0.436065573770492,0.418012997601539,496,"tags=57%, list=27%, signal=42%","DDIT4/SFN/CDKN1A/ZNF385A/NUPR1/PHLDA3/BAX/CASP9/RPS27L/AEN/BCL2L1/TP53/HMOX1"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway",65,0.375123763063435,1.49223237099953,0.0255536626916525,0.436065573770492,0.418012997601539,520,"tags=43%, list=28%, signal=32%","DDIT3/ATF3/MDM2/CTH/BBC3/ZNF385A/NUPR1/PLEKHF1/PMAIP1/ARHGEF2/HERPUD1/BCL10/FAS/RRM2B/BAX/UNC5B/AR/XBP1/ERP29/SERPINE1/GSDME/NKX3-1/BCL2L1/YBX3/TP53/HMOX1/GDNF/USP15"
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process",16,-0.527451945702566,-1.58310606444863,0.0261437908496732,0.438746398508559,0.42058283950654,164,"tags=31%, list=9%, signal=29%","PTGS2/PTGIS/AKR1C3/PLA2G4B/CYP1B1"
"GO:0031669","GO:0031669","cellular response to nutrient levels",52,0.408080489189124,1.54318242440611,0.0262697022767075,0.438746398508559,0.42058283950654,215,"tags=25%, list=12%, signal=23%","PHEX/SESN2/CDKN1A/ASNS/ATF3/SLC7A5/ATF4/PMAIP1/SREBF1/FAS/MAP3K5/MAP1LC3A/SESN3"
"GO:0043583","GO:0043583","ear development",19,-0.522690030647544,-1.66224470509661,0.0304347826086957,0.470533748121221,0.451054232105833,283,"tags=47%, list=15%, signal=41%","TBX3/SIX1/ZIC1/DCHS1/MAFB/SPRY2/MCM2/INSIG1/MYO15A"
"GO:0090501","GO:0090501","RNA phosphodiester bond hydrolysis",14,-0.561764551467661,-1.62520935361503,0.0285087719298246,0.470533748121221,0.451054232105833,497,"tags=71%, list=27%, signal=53%","TBL3/ELAC2/EXOSC9/RRP36/TSR1/PRORP/RIDA/FEN1/NYNRIN/SLFN13"
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process",20,0.523507606371788,1.60871230838994,0.0293577981651376,0.470533748121221,0.451054232105833,102,"tags=20%, list=6%, signal=19%","DDIT4/SESN2/NUPR1/PMAIP1"
"GO:0042440","GO:0042440","pigment metabolic process",10,0.631243327345387,1.60053684283478,0.0293577981651376,0.470533748121221,0.451054232105833,54,"tags=30%, list=3%, signal=29%","SLC6A9/HPX/SLC7A11"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",26,-0.468188272243263,-1.5992802616621,0.0286975717439294,0.470533748121221,0.451054232105833,117,"tags=19%, list=6%, signal=18%","CORO1A/MAP3K8/NR4A3/CCL2/HLA-DPB1"
"GO:0042698","GO:0042698","ovulation cycle",11,-0.588537430554214,-1.57706285383829,0.0303030303030303,0.470533748121221,0.451054232105833,450,"tags=64%, list=24%, signal=48%","CASP2/SLC26A6/PDGFRA/ADAMTS1/INHBA/MAP2K6/CYP1B1"
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",22,0.493402913326672,1.56761148445512,0.0302491103202847,0.470533748121221,0.451054232105833,171,"tags=23%, list=9%, signal=21%","TRIB3/MDM2/NUPR1/PLK3/HERPUD1"
"GO:0006364","GO:0006364","rRNA processing",36,-0.423820830795674,-1.55273955841059,0.0304449648711944,0.470533748121221,0.451054232105833,583,"tags=58%, list=31%, signal=41%","EIF4A3/SART1/DKC1/RRP7A/UTP25/MRTO4/UTP11/NOL6/TBL3/TSR2/UTP4/EXOSC9/MPHOSPH6/NOLC1/GEMIN4/NOP2/RRP36/TSR1/BYSL/RPUSD1/MRM3"
"GO:0016236","GO:0016236","macroautophagy",49,0.405158818772481,1.5172350112746,0.0301418439716312,0.470533748121221,0.451054232105833,729,"tags=59%, list=39%, signal=37%","RAB43/SESN2/NUPR1/TP53INP1/MAP1LC3A/SESN3/RNF41/SESN1/BNIP3/OGT/CRY1/VPS37B/TP53/VPS13D/HMOX1/SPTLC1/EPG5/ATP13A2/BNIP3L/SNX14/STX17/ARL8B/ZFYVE1/RAB3GAP1/ATP6V1B2/LIX1L/ATP6V0C/NBR1/WDFY3"
"GO:0030001","GO:0030001","metal ion transport",72,0.354094453728978,1.43918252526125,0.0302521008403361,0.470533748121221,0.451054232105833,292,"tags=31%, list=16%, signal=27%","SLC4A5/DDIT3/SLC6A9/HPX/SLC38A1/KCNG1/ATF4/ANK2/SLC3A2/SCN9A/CYBA/DLG1/BEST1/STC2/FYN/STAC/BAX/ORAI3/FGF14/TFRC/PLCB1/PKD1"
"GO:0003333","GO:0003333","amino acid transmembrane transport",14,0.57830304868079,1.61449028113022,0.0311355311355311,0.471431823355338,0.451915128134472,118,"tags=43%, list=6%, signal=40%","SLC6A9/SLC7A5/SLC7A11/SLC38A1/SLC1A4/SLC3A2"
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator",10,0.629938976081139,1.59722962014586,0.0311926605504587,0.471431823355338,0.451915128134472,102,"tags=40%, list=6%, signal=38%","ANKRD1/MDM2/ZNF385A/PMAIP1"
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity",44,0.410548119110819,1.51553383272643,0.031413612565445,0.471431823355338,0.451915128134472,251,"tags=27%, list=14%, signal=24%","SFN/VEGFA/BBC3/CYFIP2/PMAIP1/GRAMD4/BCL10/KLF4/FAS/MAP3K5/FYN/BAX"
"GO:0048598","GO:0048598","embryonic morphogenesis",86,-0.317126963303072,-1.41093171751543,0.0308483290488432,0.471431823355338,0.451915128134472,436,"tags=40%, list=24%, signal=32%","ATOH8/COL8A1/PHLDB1/SLC39A1/GREM2/ACD/PDGFRA/SUFU/DKK1/TBX5/WLS/TCTN1/PLPP3/IFT57/CTR9/SLC39A3/TBX3/LRP4/SALL1/SIX1/SOCS3/ZIC1/KIF16B/INHBA/SNAI1/HAND2/MAFB/SPRY2/INSIG1/DUSP2/NR4A3/RGMA/GDF5/MYO15A"
"GO:0071453","GO:0071453","cellular response to oxygen levels",33,0.456567313694811,1.56696467785455,0.0321428571428571,0.478905447070915,0.459079353058906,604,"tags=67%, list=33%, signal=46%","VEGFA/MDM2/ATF4/PMAIP1/PLK3/FAS/EPAS1/STC2/NDRG1/JUND/CPEB2/BNIP3/MALAT1/NKX3-1/DDR2/TP53/HMOX1/CPEB4/ATF2/BNIP3L/HP1BP3/DDAH1"
"GO:0098739","GO:0098739","import across plasma membrane",28,0.49364256568824,1.64540405692841,0.0324324324324324,0.47976833976834,0.459906523064418,257,"tags=36%, list=14%, signal=31%","SLC6A9/SLC7A5/SLC7A11/SLC38A1/SLC1A4/SLC3A2/SCN9A/DLG1/FYN/SLC27A1"
"GO:0031668","GO:0031668","cellular response to extracellular stimulus",56,0.386922774459631,1.49626910686627,0.0328719723183391,0.482821664335321,0.462833443765491,215,"tags=23%, list=12%, signal=21%","PHEX/SESN2/CDKN1A/ASNS/ATF3/SLC7A5/ATF4/PMAIP1/SREBF1/FAS/MAP3K5/MAP1LC3A/SESN3"
